Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
The number of people who have casually come out with “yeah he basically deserved it” as their take on the murder of the UnitedHealthcare CEO is truly horrifying.,4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/7/2024 0:24,12/7/2024 0:24
"Yes and they will continue doing that, the only thing that has changed is that Brian Thompson is dead and his family is sad",0,0_murderer_killer_justice_killed,"['murderer', 'killer', 'justice', 'killed', 'innocent', 'victim', 'deserved', 'deserves', 'kill', 'shot']","['Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.']",murderer - killer - justice - killed - innocent - victim - deserved - deserves - kill - shot,False,12/7/2024 0:20,12/7/2024 0:20
"This is an absolutely terrible tweet. 

Just because you start by saying you “do not condone violence,” doesn’t mean you can then effectively condone violence. 

You are basically saying Brian Thompson deserved it because of some amorphous statement of “abandoning ethics.”",0,0_murderer_killer_justice_killed,"['murderer', 'killer', 'justice', 'killed', 'innocent', 'victim', 'deserved', 'deserves', 'kill', 'shot']","['Brian Thompson was a person to whether you like it or not and you all are making a hero out of his killer and celebrating his death . Do you have any sympathy for his two children and his wife?', 'Someone killed $Brian Thompson \n\nBrian has a family and two innocent children 🧒 so he deserves justice..\nJustice for #BrianThompson \n\nCa : EkNMMRhj2zArFyGAxsRhYy5UyeE3kwQSgMQpUfoYpump', 'JUSTICE FOR BRIAN. THE PEOPLE NEED TO RALLY FOR WHAT IS GOOD. NOT WHAT IS BAD.\n\nBRIAN THOMPSON WAS SHOT AND MURDERED IN COLD BLOOD. HIS FAMILY WANT JUSTICE.']",murderer - killer - justice - killed - innocent - victim - deserved - deserves - kill - shot,False,12/6/2024 23:44,12/6/2024 23:44
The sheer lunacy from CNN guest Neill Franklin claiming UnitedHealthcare CEO Brian Thompson might have orchestrated his own murder for 'insurance purposes' is a new low for media sensationalism. This baseless conspiracy theory not only insults the memory of Thompson but also…,1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/6/2024 23:30,12/6/2024 23:30
"The #UnitedHealthcare CEO was killed and many had little sympathy. Why?

""Thoughts and deductibles to the family. Unfortunately, my condolences are out-of-network."" ""Sympathy denied. Greed is considered a pre-existing condition.""
 via",4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/6/2024 23:00,12/6/2024 23:00
"WOW: CNN guest Neill Franklin absurdly suggests that UnitedHealthcare CEO Brian Thompson hired someone to murder him for ""insurance purposes."" 

These people are literally INSANE… 🤡",4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/6/2024 22:51,12/6/2024 22:51
The tragic loss of UHG CEO Brian Thompson has raised safety concerns across the company. Employees deserve support & secure environments. #WorkplaceSafety #Support,1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/6/2024 21:50,12/6/2024 21:50
"“The lack of humanity is what’s striking…”

 on UnitedHealthcare CEO assassination bringing out ghouls celebrating his murder.

Watch below, and download:",4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/6/2024 21:14,12/6/2024 21:14
"We at MLBScoops are heartbroken over the horrific death of Brian Thompson, CEO of . United is the healthcare provider of our esteemed journalists, and we are sending our condolences to family and friends of a man we worked so closely with. #scoopthereitis",1,1_unitedhealth_executive_healthcare_insurer,"['unitedhealth', 'executive', 'healthcare', 'insurer', 'died', 'insurance', 'assassinated', 'fatally', 'employee', 'killed']","['Brian Thompson, the UnitedHealth insurance executive who was fatally shot in New York City on Wednesday, grew up in a small Iowa town and rose through the ranks of healthcare giant UnitedHealth to head the country’s largest health insurer', 'UnitedHealth Leader Addresses CEO Murder and Flaws in Health Care System\n\nIn an op-ed published in The New York Times, Andrew Witty, CEO of UnitedHealth Group, paid tribute to the late CEO Brian Thompson, who was tragically shot and killed in New York City. Witty acknowledged the…', 'Brian Thompson, the CEO of UnitedHealthcare, was assassinated in New York City yesterday. The 50-year-old executive was fatally shot outside the New York Hilton Midtown hotel in what authorities describe as a targeted attack. In one word, let us honor his memory.']",unitedhealth - executive - healthcare - insurer - died - insurance - assassinated - fatally - employee - killed,False,12/6/2024 20:34,12/6/2024 20:34
". on the killing of the UnitedHealthcare CEO: ""What has been shocking to me is how much support there has been online for a heinous murder! This is a human being. He was murdered in cold blood from behind.""",4,4_unitedhealth_unitedhealthcareceo_healthcare_insurance,"['unitedhealth', 'unitedhealthcareceo', 'healthcare', 'insurance', 'health', 'ceos', 'cared', 'nypd', 'executive', 'killed']","['The leader of UnitedHealth Group wrote that the health insurance executive gunned down on a Manhattan sidewalk last week cared about consumers and was working to make the system better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should,” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.', 'The leader of UnitedHealth Group conceded that the patchwork U.S. health system “does not work as well as it should” but said Friday that the insurance executive gunned down on a Manhattan sidewalk cared about customers and was working to make it better.']",unitedhealth - unitedhealthcareceo - healthcare - insurance - health - ceos - cared - nypd - executive - killed,False,12/6/2024 20:15,12/6/2024 20:15
